Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1782829115,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1782829116,10000,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1782829117,10000,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1782829118,10000,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1782829119,10000,,Aggregated,0.000000,0.000000,3300,3400,3400,3400,3400,3400,3400,3400,3400,3400,3400,32,30,3300,3328.366324999706,3228.8743000026443,3430.3187999976217,3232.5
1782829120,10000,,Aggregated,0.000000,0.000000,3800,3900,4000,4000,4200,4400,4500,4500,4500,4500,4500,261,122,3800,3556.0337111112567,1584.3535000021802,4537.781200000609,7125.927203065134
1782829121,10000,,Aggregated,0.000000,0.000000,4000,4400,4900,5000,5300,5500,5600,5600,5600,5600,5600,529,233,4000,4007.588798865864,675.158799997007,5645.1331000062055,7423.8601134215505
1782829122,10000,,Aggregated,34.800000,21.200000,5100,5800,6000,6100,6300,6300,6400,6400,6500,6700,6700,1395,828,5100,4510.788381935517,488.83809999824734,6656.114400000661,6152.948387096774
1782829123,10000,,Aggregated,63.666667,28.833333,5100,5900,6100,6200,6300,6500,6900,7000,7300,7400,7400,1509,904,5100,4554.988398144531,471.24559999792837,7440.750199995819,6437.628230616302
1782829124,10000,,Aggregated,128.714286,65.714286,5100,5900,6100,6200,6400,6600,7300,8200,8400,8500,8500,1577,949,5100,4550.626963665282,471.24559999792837,8544.571100006578,6228.403297400127
1782829125,10000,,Aggregated,184.000000,109.875000,5100,5900,6100,6200,6500,8000,8900,9200,9500,9600,9600,1745,1058,5100,4572.073006361135,471.24559999792837,9579.480499996862,5870.679083094556
1782829126,10000,,Aggregated,169.666667,102.333333,5100,6000,6200,6300,7900,9400,10000,10000,11000,11000,11000,1924,1137,5100,4736.533158887809,471.24559999792837,10676.57540000073,5493.856029106029
1782829127,10000,,Aggregated,164.500000,98.900000,5100,6000,6300,6400,9500,10000,11000,11000,11000,11000,11000,2162,1250,5100,4962.295890286818,471.24559999792837,11494.411399995442,4900.797872340426
1782829128,10000,,Aggregated,179.100000,107.300000,5400,6100,6400,7800,11000,11000,12000,12000,12000,12000,12000,2421,1355,5400,5283.156639983521,471.24559999792837,12495.075400001951,4808.500619578686
1782829129,10000,,Aggregated,200.700000,118.200000,5500,6200,7000,9500,11000,12000,13000,13000,14000,14000,14000,2730,1457,5500,5620.394920219783,471.24559999792837,13870.252300002903,5099.867765567766
1782829131,10000,,Aggregated,249.400000,139.100000,5600,6300,8900,10000,12000,13000,14000,14000,15000,15000,15000,3047,1584,5600,5978.5735678372175,471.24559999792837,14991.230200001155,5384.7420413521495
1782829132,10000,,Aggregated,256.300000,135.300000,5600,6300,9800,11000,13000,14000,15000,15000,16000,16000,16000,3339,1687,5600,6294.376398802035,471.24559999792837,16000.22600000375,5504.433063791555
1782829133,10000,,Aggregated,266.300000,141.100000,5700,6500,11000,12000,14000,15000,16000,16000,17000,17000,17000,3605,1755,5700,6663.140105159478,471.24559999792837,17128.849399996398,5758.540360610264
1782829134,10000,,Aggregated,240.400000,121.600000,5900,7900,11000,12000,15000,16000,17000,18000,18000,18000,18000,3909,1837,5900,7118.765156459415,471.24559999792837,18237.057400001504,5738.821437707854
1782829135,10000,,Aggregated,209.700000,87.100000,6000,9100,12000,13000,16000,18000,18000,19000,19000,20000,20000,4209,1945,6000,7591.762353908239,471.24559999792837,19588.700800006336,5725.653599429793
1782829136,10000,,Aggregated,228.100000,87.800000,6100,9900,13000,14000,17000,19000,19000,20000,20000,20000,20000,4542,2067,6100,8044.8209148392325,471.24559999792837,20460.510400000203,5673.816820783795
1782829137,10000,,Aggregated,245.700000,91.200000,6200,10000,13000,15000,18000,19000,20000,20000,21000,21000,21000,4848,2176,6200,8375.51133978957,471.24559999792837,21425.985499998205,5743.865511551155
1782829138,10000,,Aggregated,255.900000,93.100000,6300,11000,13000,15000,18000,20000,21000,21000,22000,22000,22000,5067,2235,6300,8675.315953641191,471.24559999792837,22345.556499996746,5602.146635089796
1782829139,10000,,Aggregated,262.700000,92.400000,6400,11000,14000,15000,19000,20000,22000,22000,23000,24000,24000,5184,2260,6400,8884.294923900454,471.24559999792837,23771.819999994477,5577.244212962963
1782829140,10000,,Aggregated,268.700000,90.500000,6400,11000,14000,16000,19000,21000,22000,23000,24000,25000,25000,5285,2280,6400,9075.138891409631,471.24559999792837,24522.65229999466,5473.399432355724
1782829141,10000,,Aggregated,263.900000,85.900000,6700,12000,15000,16000,20000,22000,24000,25000,25000,26000,26000,5479,2308,6700,9484.512047709417,471.24559999792837,25573.487800000294,5322.293119182333
1782829143,10000,,Aggregated,246.700000,80.600000,7200,12000,15000,17000,21000,24000,25000,26000,26000,27000,27000,5683,2335,7200,9880.532501143734,471.24559999792837,26769.830199998978,5262.621150800634
1782829144,10000,,Aggregated,219.800000,63.300000,7900,13000,16000,18000,21000,25000,26000,27000,28000,28000,28000,5922,2387,7900,10296.833152938172,471.24559999792837,28003.547599997546,5262.690982776089
1782829145,10000,,Aggregated,211.400000,58.500000,9300,14000,18000,20000,26000,28000,28000,28000,29000,29000,29000,6474,2729,9300,11649.737512387992,471.24559999792837,29004.46440000087,4945.715168365771
1782829146,10000,,Aggregated,209.400000,57.700000,10000,15000,19000,21000,28000,28000,28000,29000,30000,30000,30000,6815,2889,10000,12298.165097329393,471.24559999792837,29918.265000000247,4792.830961115187
1782829147,10000,,Aggregated,223.800000,72.800000,11000,16000,20000,22000,28000,28000,29000,30000,31000,31000,31000,7071,2981,11000,12707.401302276878,471.24559999792837,31097.671499999706,4695.9823221609395
1782829148,10000,,Aggregated,243.300000,88.100000,11000,16000,20000,24000,28000,29000,30000,31000,32000,32000,32000,7307,3058,11000,13134.411003024468,471.24559999792837,32066.086099999666,4604.220199808403
1782829149,10000,,Aggregated,238.400000,84.900000,11000,17000,21000,25000,28000,30000,31000,32000,33000,33000,33000,7498,3088,11000,13463.170959442497,471.24559999792837,33102.950899999996,4518.211256335023
1782829150,10000,,Aggregated,234.400000,85.400000,12000,17000,21000,25000,28000,30000,32000,33000,34000,34000,34000,7676,3102,12000,13793.63450002603,471.24559999792837,33972.26910000609,4430.742965085982
1782829151,10000,,Aggregated,231.500000,82.800000,12000,18000,22000,26000,29000,31000,33000,34000,35000,35000,35000,7864,3126,12000,14111.742782299056,471.24559999792837,35005.16079999943,4432.3248982706
1782829152,10000,,Aggregated,241.500000,82.800000,13000,18000,23000,26000,29000,32000,34000,35000,36000,36000,36000,8074,3169,13000,14444.191770782727,471.24559999792837,36127.49440000334,4346.539757245479
1782829153,10000,,Aggregated,248.100000,83.200000,13000,19000,24000,27000,30000,33000,35000,36000,37000,37000,37000,8296,3230,13000,14806.9731717936,471.24559999792837,36903.90589999879,4344.591610414657
1782829154,10000,,Aggregated,251.500000,84.700000,14000,19000,24000,28000,30000,34000,36000,36000,38000,38000,38000,8531,3292,14000,15176.223665959402,471.24559999792837,38301.569800001744,4384.075606611183
1782829155,10000,,Aggregated,254.700000,87.500000,14000,20000,25000,28000,31000,35000,37000,38000,39000,39000,39000,8769,3346,14000,15525.747310115135,471.24559999792837,39067.0994999964,4443.254647052116
1782829156,10000,,Aggregated,256.900000,90.800000,14000,20000,25000,28000,31000,35000,38000,38000,40000,40000,40000,8946,3391,14000,15817.266700022314,471.24559999792837,40158.56519999943,4483.55119606528
1782829157,10000,,Aggregated,236.800000,70.500000,15000,20000,26000,28000,32000,36000,38000,39000,41000,41000,41000,9208,3476,15000,16195.74613302557,471.24559999792837,41242.02850000438,4437.502280625543
1782829158,10000,,Aggregated,211.400000,49.900000,15000,21000,26000,28000,33000,37000,40000,41000,42000,42000,42000,9509,3594,15000,16636.888127910355,471.24559999792837,42039.1615999979,4461.645704069829
1782829159,10000,,Aggregated,212.100000,50.100000,16000,22000,27000,28000,34000,38000,41000,42000,43000,43000,43000,9814,3684,16000,17082.486110546106,471.24559999792837,43365.03349999839,4441.675463623395
1782829160,10000,,Aggregated,214.100000,50.500000,16000,23000,28000,28000,35000,40000,42000,43000,44000,44000,44000,10176,3856,16000,17670.544232586435,471.24559999792837,44156.422300002305,4337.815251572327
1782829161,10000,,Aggregated,225.000000,57.100000,17000,24000,28000,29000,37000,42000,43000,44000,45000,45000,45000,10562,4050,17000,18384.414323859084,471.24559999792837,45490.903300000355,4240.9836205264155
1782829162,10000,,Aggregated,235.300000,65.300000,17000,24000,28000,30000,38000,43000,44000,45000,46000,46000,46000,10744,4080,17000,18712.432731142933,471.24559999792837,46384.74310000311,4171.922002978406
1782829163,10000,,Aggregated,251.800000,80.200000,18000,24000,28000,30000,39000,43000,45000,46000,47000,47000,47000,10943,4112,18000,19057.97417855247,471.24559999792837,47320.07289999456,4127.064424746413
1782829164,10000,,Aggregated,262.600000,91.100000,18000,25000,28000,31000,40000,43000,46000,46000,47000,48000,48000,11125,4128,18000,19363.99886843144,471.24559999792837,48255.48959999287,4080.709842696629
1782829165,10000,,Aggregated,258.700000,88.000000,18000,25000,28000,31000,41000,44000,46000,47000,48000,49000,49000,11299,4139,18000,19669.24644786261,471.24559999792837,49291.96940000111,4029.6406761660323
1782829166,10000,,Aggregated,254.000000,83.200000,19000,25000,29000,32000,42000,45000,47000,48000,50000,50000,50000,11520,4202,19000,20042.935054097186,471.24559999792837,50382.95870000002,3955.0026041666665
1782829167,10000,,Aggregated,249.200000,79.700000,20000,27000,31000,35000,44000,49000,49000,50000,50000,51000,51000,12120,4660,20000,21358.007960140236,471.24559999792837,51037.62219999771,3761.3465346534654
1782829168,10000,,Aggregated,248.600000,77.000000,21000,28000,36000,41000,49000,50000,50000,50000,51000,52000,52000,13113,5491,21000,23400.92580292072,471.24559999792837,52300.72400000063,3509.928391672386
1782829169,10000,,Aggregated,250.600000,82.200000,22000,29000,38000,43000,49000,50000,50000,51000,52000,53000,53000,13437,5663,22000,23971.29128889625,471.24559999792837,53210.23460000288,3427.478231748158
1782829170,10000,,Aggregated,296.200000,129.700000,22000,29000,38000,43000,50000,50000,51000,52000,53000,54000,54000,13642,5723,22000,24226.758445623735,471.24559999792837,53781.27549999772,3393.0407564873185
1782829171,10000,,Aggregated,362.500000,201.100000,23000,30000,39000,43000,50000,50000,52000,53000,54000,55000,55000,13819,5747,23000,24480.219085121877,471.24559999792837,55189.32149999455,3366.484984441711
1782829172,10000,,Aggregated,349.900000,191.800000,23000,30000,39000,44000,50000,50000,53000,54000,55000,56000,56000,14035,5772,23000,24734.25917266827,471.24559999792837,55808.664600001066,3339.326754542216
1782829173,10000,,Aggregated,334.900000,180.200000,23000,30000,40000,44000,50000,50000,54000,55000,56000,57000,58000,14319,5830,23000,25009.36560453938,471.24559999792837,57689.651499997126,3304.835393533068
1782829174,10000,,Aggregated,320.600000,168.300000,23000,30000,40000,44000,50000,51000,55000,56000,57000,58000,58000,14620,5892,23000,25275.707796921964,471.24559999792837,58302.11419999978,3254.3244186046513
